UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
MG;ENTRADA;VISITANTE;COLÔMBIA;86
MG;ENTRADA;VISITANTE;CORÉIA DO SUL;3
MG;ENTRADA;VISITANTE;COSTA RICA;5
MG;ENTRADA;VISITANTE;CUBA;6
MG;ENTRADA;VISITANTE;DINAMARCA;12
MG;ENTRADA;VISITANTE;EL SALVADOR;3
MG;ENTRADA;VISITANTE;EQUADOR;14
MG;ENTRADA;VISITANTE;ESLOVÁQUIA;2
MG;ENTRADA;VISITANTE;ESPANHA;64
MG;ENTRADA;VISITANTE;ESTADOS UNIDOS;399
MG;ENTRADA;VISITANTE;FILIPINAS;1
MG;ENTRADA;VISITANTE;FINLÂNDIA;3
MG;ENTRADA;VISITANTE;FRANÇA;40
MG;ENTRADA;VISITANTE;GRÉCIA;1
MG;ENTRADA;VISITANTE;GUATEMALA;5
MG;ENTRADA;VISITANTE;HAITI;1
MG;ENTRADA;VISITANTE;HONDURAS;6
MG;ENTRADA;VISITANTE;HONG KONG (R.A.E.);1
MG;ENTRADA;VISITANTE;HUNGRIA;1
MG;ENTRADA;VISITANTE;IRLANDA;32
MG;ENTRADA;VISITANTE;ISLÂNDIA;1
MG;ENTRADA;VISITANTE;ISRAEL;1
MG;ENTRADA;VISITANTE;ITÁLIA;66
MG;ENTRADA;VISITANTE;MÉXICO;20
MG;ENTRADA;VISITANTE;NORUEGA;3
MG;ENTRADA;VISITANTE;NOVA ZELÂNDIA;5
MG;ENTRADA;VISITANTE;PANAMÁ;12
MG;ENTRADA;VISITANTE;PARAGUAI;1
MG;ENTRADA;VISITANTE;PAÍSES BAIXOS;26
MG;ENTRADA;VISITANTE;PERU;7
MG;ENTRADA;VISITANTE;POLÔNIA;6
MG;ENTRADA;VISITANTE;PORTUGAL;258
MG;ENTRADA;VISITANTE;REINO UNIDO;29
MG;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;1
MG;ENTRADA;VISITANTE;REPÚBLICA TCHECA;1
MG;ENTRADA;VISITANTE;ROMÊNIA;1
MG;ENTRADA;VISITANTE;RÚSSIA;1
MG;ENTRADA;VISITANTE;SINGAPURA;1
MG;ENTRADA;VISITANTE;SUÉCIA;12
MG;ENTRADA;VISITANTE;SUÍÇA;20
MG;ENTRADA;VISITANTE;TAIWAN;1
MG;ENTRADA;VISITANTE;UCRÂNIA;1
MG;ENTRADA;VISITANTE;URUGUAI;3
MG;ENTRADA;VISITANTE;VENEZUELA;12
MG;ENTRADA;VISITANTE;ÁUSTRIA;1
MG;ENTRADA;VISITANTE;ÍNDIA;1
MG;ENTRADA;VISITANTE;ALEMANHA;16
MG;ENTRADA;VISITANTE;ARGENTINA;13
MG;ENTRADA;VISITANTE;AUSTRÁLIA;7
MG;ENTRADA;VISITANTE;BELARUS;1
MG;ENTRADA;VISITANTE;BÉLGICA;5
MG;ENTRADA;VISITANTE;CANADÁ;3
MG;ENTRADA;VISITANTE;CHILE;74
MG;ENTRADA;VISITANTE;CHINA;2
MG;ENTRADA;VISITANTE;COLÔMBIA;10
MG;ENTRADA;VISITANTE;CORÉIA DO SUL;1
MG;ENTRADA;VISITANTE;COSTA RICA;7
MG;ENTRADA;VISITANTE;EL SALVADOR;1
MG;ENTRADA;VISITANTE;EQUADOR;3
MG;ENTRADA;VISITANTE;ESPANHA;15
MG;ENTRADA;VISITANTE;ESTADOS UNIDOS;16
MG;ENTRADA;VISITANTE;FINLÂNDIA;1
MG;ENTRADA;VISITANTE;FRANÇA;14
MG;ENTRADA;VISITANTE;GUATEMALA;1
MG;ENTRADA;VISITANTE;IRLANDA;2
MG;ENTRADA;VISITANTE;ISRAEL;1
MG;ENTRADA;VISITANTE;ITÁLIA;13
MG;ENTRADA;VISITANTE;MARROCOS;1
MG;ENTRADA;VISITANTE;MAURÍCIO;1
MG;ENTRADA;VISITANTE;MÉXICO;10
MG;ENTRADA;VISITANTE;PANAMÁ;4
MG;ENTRADA;VISITANTE;PAÍSES BAIXOS;5
MG;ENTRADA;VISITANTE;PERU;1
MG;ENTRADA;VISITANTE;PORTUGAL;34
MG;ENTRADA;VISITANTE;REINO UNIDO;10
MG;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;1
MG;ENTRADA;VISITANTE;SANTA LÚCIA;1
MG;ENTRADA;VISITANTE;SUÍÇA;1
MG;ENTRADA;VISITANTE;VENEZUELA;6
MG;ENTRADA;VISITANTE;ÁFRICA DO SUL;3
MG;ENTRADA;VISITANTE;ÁUSTRIA;2
MG;ENTRADA;VISITANTE;ARGENTINA;2
MG;ENTRADA;VISITANTE;ARGENTINA;1
MG;ENTRADA;VISITANTE;CHILE;23
MG;ENTRADA;VISITANTE;ESTADOS UNIDOS;2
MG;ENTRADA;VISITANTE;INDONÉSIA;1
MG;ENTRADA;VISITANTE;PORTUGAL;1
MG;ENTRADA;VISITANTE;VENEZUELA;3
MG;ENTRADA;OUTROS;BRASIL;1
MG;ENTRADA;OUTROS;ITÁLIA;1
MG;ENTRADA;OUTROS;ANGOLA;1
MG;ENTRADA;OUTROS;BRASIL;2
MG;ENTRADA;OUTROS;PORTUGAL;3
MG;ENTRADA;OUTROS;BRASIL;1
MG;ENTRADA;OUTROS;BRASIL;1
MG;ENTRADA;OUTROS;ALEMANHA;1
MG;ENTRADA;OUTROS;ARGENTINA;6
MG;ENTRADA;OUTROS;BOLÍVIA;1
MG;ENTRADA;OUTROS;BRASIL;377
MG;ENTRADA;OUTROS;BÉLGICA;1
MG;ENTRADA;OUTROS;CANADÁ;1
MG;ENTRADA;OUTROS;CHILE;145
MG;ENTRADA;OUTROS;COLÔMBIA;6
MG;ENTRADA;OUTROS;COSTA RICA;3
MG;ENTRADA;OUTROS;EQUADOR;1
MG;ENTRADA;OUTROS;ESPANHA;2
MG;ENTRADA;OUTROS;FRANÇA;1
MG;ENTRADA;OUTROS;ITÁLIA;4
MG;ENTRADA;OUTROS;MÉXICO;2
MG;ENTRADA;OUTROS;NOVA ZELÂNDIA;1
MG;ENTRADA;OUTROS;PANAMÁ;143
MG;ENTRADA;OUTROS;PORTUGAL;347
MG;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
MG;ENTRADA;OUTROS;SUÍÇA;2
MG;ENTRADA;OUTROS;URUGUAI;1
MG;ENTRADA;OUTROS;VENEZUELA;1
MG;ENTRADA;OUTROS;PORTUGAL;11
MG;ENTRADA;OUTROS;CANADÁ;2
MG;ENTRADA;OUTROS;ALEMANHA;1
MG;ENTRADA;OUTROS;CHILE;1
MG;ENTRADA;OUTROS;COLÔMBIA;2
MG;ENTRADA;OUTROS;COSTA RICA;1
MG;ENTRADA;OUTROS;ESTADOS UNIDOS;2
MG;ENTRADA;OUTROS;PORTUGAL;2
MG;ENTRADA;OUTROS;REINO UNIDO;1
MG;ENTRADA;OUTROS;ALEMANHA;6
MG;ENTRADA;OUTROS;ANDORRA;1
MG;ENTRADA;OUTROS;BÉLGICA;4
MG;ENTRADA;OUTROS;CHILE;5
MG;ENTRADA;OUTROS;COLÔMBIA;7
MG;ENTRADA;OUTROS;DINAMARCA;2
MG;ENTRADA;OUTROS;ESPANHA;21
MG;ENTRADA;OUTROS;ESTADOS UNIDOS;48
MG;ENTRADA;OUTROS;FINLÂNDIA;1
MG;ENTRADA;OUTROS;FRANÇA;8
MG;ENTRADA;OUTROS;HUNGRIA;1
MG;ENTRADA;OUTROS;IRLANDA;6
MG;ENTRADA;OUTROS;ITÁLIA;60
MG;ENTRADA;OUTROS;LUXEMBURGO;1
MG;ENTRADA;OUTROS;NORUEGA;1
MG;ENTRADA;OUTROS;NOVA ZELÂNDIA;2
MG;ENTRADA;OUTROS;PAÍSES BAIXOS;1
MG;ENTRADA;OUTROS;PORTUGAL;217
MG;ENTRADA;OUTROS;REINO UNIDO;16
MG;ENTRADA;OUTROS;SUÉCIA;3
MG;ENTRADA;OUTROS;SUÍÇA;5
MG;ENTRADA;OUTROS;UCRÂNIA;1
MG;ENTRADA;OUTROS;URUGUAI;1
MG;ENTRADA;OUTROS;BRASIL;14
MG;ENTRADA;TEMPORÁRIO;ARGENTINA;2
MG;ENTRADA;TEMPORÁRIO;CANADÁ;1
MG;ENTRADA;TEMPORÁRIO;CHILE;1
MG;ENTRADA;TEMPORÁRIO;COLÔMBIA;1
MG;ENTRADA;TEMPORÁRIO;CUBA;3
MG;ENTRADA;TEMPORÁRIO;ESTADOS UNIDOS;3
MG;ENTRADA;TEMPORÁRIO;ITÁLIA;8
MG;ENTRADA;TEMPORÁRIO;MARROCOS;1
MG;ENTRADA;TEMPORÁRIO;PORTUGAL;2
MG;ENTRADA;TEMPORÁRIO;RÚSSIA;1
MG;ENTRADA;TEMPORÁRIO;ÍNDIA;1
MG;ENTRADA;OUTROS;BRASIL;20406
MG;SAIDA;PERMANENTE;ALEMANHA;22
MG;SAIDA;PERMANENTE;ARGENTINA;46
MG;SAIDA;PERMANENTE;AUSTRÁLIA;5
MG;SAIDA;PERMANENTE;BOLÍVIA;2
MG;SAIDA;PERMANENTE;BÉLGICA;6
MG;SAIDA;PERMANENTE;CANADÁ;1
MG;SAIDA;PERMANENTE;CHILE;22
MG;SAIDA;PERMANENTE;CHINA;1
MG;SAIDA;PERMANENTE;COLÔMBIA;66
MG;SAIDA;PERMANENTE;COSTA RICA;7
MG;SAIDA;PERMANENTE;CUBA;3
MG;SAIDA;PERMANENTE;DINAMARCA;1
MG;SAIDA;PERMANENTE;EL SALVADOR;1
MG;SAIDA;PERMANENTE;EQUADOR;8
MG;SAIDA;PERMANENTE;ESPANHA;7
MG;SAIDA;PERMANENTE;ESTADOS UNIDOS;37
MG;SAIDA;PERMANENTE;FRANÇA;16
MG;SAIDA;PERMANENTE;GANA;1
MG;SAIDA;PERMANENTE;HAITI;2
MG;SAIDA;PERMANENTE;INDONÉSIA;1
MG;SAIDA;PERMANENTE;IRLANDA;2
MG;SAIDA;PERMANENTE;ISLÂNDIA;1
MG;SAIDA;PERMANENTE;ITÁLIA;58
MG;SAIDA;PERMANENTE;JAPÃO;5
MG;SAIDA;PERMANENTE;LUXEMBURGO;2
MG;SAIDA;PERMANENTE;MÉXICO;6
MG;SAIDA;PERMANENTE;NICARÁGUA;1
MG;SAIDA;PERMANENTE;PANAMÁ;2
MG;SAIDA;PERMANENTE;PARAGUAI;1
MG;SAIDA;PERMANENTE;PERU;2
MG;SAIDA;PERMANENTE;PORTUGAL;53
MG;SAIDA;PERMANENTE;REINO UNIDO;8
MG;SAIDA;PERMANENTE;ROMÊNIA;1
MG;SAIDA;PERMANENTE;SUÉCIA;2
MG;SAIDA;PERMANENTE;SUÍÇA;5
MG;SAIDA;PERMANENTE;SÃO TOMÉ E PRÍNCIPE;1
MG;SAIDA;PERMANENTE;VENEZUELA;2
MG;SAIDA;PERMANENTE;ÁUSTRIA;1
MG;SAIDA;VISITANTE;ALEMANHA;63
MG;SAIDA;VISITANTE;ARGENTINA;69
MG;SAIDA;VISITANTE;AUSTRÁLIA;22
MG;SAIDA;VISITANTE;BOLÍVIA;4
MG;SAIDA;VISITANTE;BULGÁRIA;1
MG;SAIDA;VISITANTE;BÉLGICA;9
MG;SAIDA;VISITANTE;CABO VERDE;2
MG;SAIDA;VISITANTE;CANADÁ;10
MG;SAIDA;VISITANTE;CHILE;176
MG;SAIDA;VISITANTE;CHINA;10
MG;SAIDA;VISITANTE;CHIPRE;1
MG;SAIDA;VISITANTE;COLÔMBIA;89
MG;SAIDA;VISITANTE;COSTA RICA;10
MG;SAIDA;VISITANTE;CUBA;1
MG;SAIDA;VISITANTE;DINAMARCA;10
MG;SAIDA;VISITANTE;EL SALVADOR;3
MG;SAIDA;VISITANTE;EQUADOR;18
MG;SAIDA;VISITANTE;ESLOVÁQUIA;2
MG;SAIDA;VISITANTE;ESPANHA;37
MG;SAIDA;VISITANTE;ESTADOS UNIDOS;406
MG;SAIDA;VISITANTE;FRANÇA;33
MG;SAIDA;VISITANTE;GRÉCIA;1
MG;SAIDA;VISITANTE;GUATEMALA;10
MG;SAIDA;VISITANTE;HAITI;2
MG;SAIDA;VISITANTE;HONDURAS;6
MG;SAIDA;VISITANTE;IRLANDA;8
MG;SAIDA;VISITANTE;ISRAEL;2
MG;SAIDA;VISITANTE;ITÁLIA;67
MG;SAIDA;VISITANTE;JAPÃO;1
MG;SAIDA;VISITANTE;LETÔNIA;1
MG;SAIDA;VISITANTE;LUXEMBURGO;2
MG;SAIDA;VISITANTE;MARROCOS;1
MG;SAIDA;VISITANTE;MÉXICO;15
MG;SAIDA;VISITANTE;NICARÁGUA;2
MG;SAIDA;VISITANTE;NOVA ZELÂNDIA;7
MG;SAIDA;VISITANTE;PANAMÁ;14
MG;SAIDA;VISITANTE;PARAGUAI;1
MG;SAIDA;VISITANTE;PAÍSES BAIXOS;14
MG;SAIDA;VISITANTE;PERU;20
MG;SAIDA;VISITANTE;POLÔNIA;1
MG;SAIDA;VISITANTE;PORTUGAL;234
MG;SAIDA;VISITANTE;REINO UNIDO;40
MG;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;2
MG;SAIDA;VISITANTE;RÚSSIA;2
MG;SAIDA;VISITANTE;SINGAPURA;2
MG;SAIDA;VISITANTE;SUÉCIA;4
MG;SAIDA;VISITANTE;SUÍÇA;12
MG;SAIDA;VISITANTE;TRINIDAD E TOBAGO;2
MG;SAIDA;VISITANTE;TUNÍSIA;2
MG;SAIDA;VISITANTE;UCRÂNIA;2
MG;SAIDA;VISITANTE;URUGUAI;2
MG;SAIDA;VISITANTE;VENEZUELA;20
MG;SAIDA;VISITANTE;ÁFRICA DO SUL;3
MG;SAIDA;VISITANTE;ÁUSTRIA;2
MG;SAIDA;VISITANTE;ÍNDIA;1
MG;SAIDA;VISITANTE;ALEMANHA;16
MG;SAIDA;VISITANTE;ARGENTINA;13
MG;SAIDA;VISITANTE;AUSTRÁLIA;5
MG;SAIDA;VISITANTE;BARBADOS;1
MG;SAIDA;VISITANTE;BÉLGICA;3
MG;SAIDA;VISITANTE;CANADÁ;2
MG;SAIDA;VISITANTE;CHILE;48
MG;SAIDA;VISITANTE;CHINA;4
MG;SAIDA;VISITANTE;COLÔMBIA;11
MG;SAIDA;VISITANTE;COSTA RICA;6
MG;SAIDA;VISITANTE;EQUADOR;4
MG;SAIDA;VISITANTE;ESLOVÁQUIA;1
MG;SAIDA;VISITANTE;ESPANHA;5
MG;SAIDA;VISITANTE;ESTADOS UNIDOS;8
MG;SAIDA;VISITANTE;FINLÂNDIA;2
MG;SAIDA;VISITANTE;FRANÇA;13
MG;SAIDA;VISITANTE;GUATEMALA;1
MG;SAIDA;VISITANTE;IRLANDA;1
MG;SAIDA;VISITANTE;ITÁLIA;12
MG;SAIDA;VISITANTE;MARROCOS;1
MG;SAIDA;VISITANTE;MÉXICO;5
MG;SAIDA;VISITANTE;NORUEGA;1
MG;SAIDA;VISITANTE;PANAMÁ;2
MG;SAIDA;VISITANTE;PAÍSES BAIXOS;1
MG;SAIDA;VISITANTE;PERU;4
MG;SAIDA;VISITANTE;POLÔNIA;2
MG;SAIDA;VISITANTE;PORTUGAL;25
MG;SAIDA;VISITANTE;REINO UNIDO;12
MG;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;1
MG;SAIDA;VISITANTE;REPÚBLICA TCHECA;1
MG;SAIDA;VISITANTE;SUÉCIA;1
MG;SAIDA;VISITANTE;TAIWAN;2
MG;SAIDA;VISITANTE;VENEZUELA;4
MG;SAIDA;VISITANTE;ÁFRICA DO SUL;3
MG;SAIDA;VISITANTE;ÁUSTRIA;5
MG;SAIDA;VISITANTE;ARGENTINA;5
MG;SAIDA;VISITANTE;AUSTRÁLIA;2
MG;SAIDA;VISITANTE;ARGENTINA;5
MG;SAIDA;VISITANTE;CHILE;7
MG;SAIDA;VISITANTE;DINAMARCA;1
MG;SAIDA;VISITANTE;INDONÉSIA;1
MG;SAIDA;VISITANTE;PORTUGAL;1
MG;SAIDA;VISITANTE;VENEZUELA;17
MG;SAIDA;VISITANTE;COLÔMBIA;1
MG;SAIDA;VISITANTE;CUBA;1
MG;SAIDA;VISITANTE;HONDURAS;1
MG;SAIDA;VISITANTE;ITÁLIA;1
MG;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;1
MG;SAIDA;OUTROS;ITÁLIA;1
MG;SAIDA;OUTROS;BOLÍVIA;1
MG;SAIDA;OUTROS;BRASIL;6
MG;SAIDA;OUTROS;CANADÁ;1
MG;SAIDA;OUTROS;ESPANHA;1
MG;SAIDA;OUTROS;ARGENTINA;6
MG;SAIDA;OUTROS;BOLÍVIA;1
MG;SAIDA;OUTROS;BRASIL;422
MG;SAIDA;OUTROS;BÉLGICA;1
MG;SAIDA;OUTROS;CANADÁ;1
MG;SAIDA;OUTROS;CHILE;139
MG;SAIDA;OUTROS;COLÔMBIA;7
MG;SAIDA;OUTROS;COSTA RICA;2
MG;SAIDA;OUTROS;EQUADOR;1
MG;SAIDA;OUTROS;ESPANHA;1
MG;SAIDA;OUTROS;FRANÇA;1
MG;SAIDA;OUTROS;ITÁLIA;3
MG;SAIDA;OUTROS;LETÔNIA;1
MG;SAIDA;OUTROS;MÉXICO;2
MG;SAIDA;OUTROS;PANAMÁ;145
MG;SAIDA;OUTROS;PARAGUAI;10
MG;SAIDA;OUTROS;PAÍSES BAIXOS;1
MG;SAIDA;OUTROS;PORTUGAL;345
MG;SAIDA;OUTROS;REPÚBLICA DOMINICANA;1
MG;SAIDA;OUTROS;RÚSSIA;1
MG;SAIDA;OUTROS;SUÍÇA;2
MG;SAIDA;OUTROS;URUGUAI;2
MG;SAIDA;OUTROS;VENEZUELA;2
MG;SAIDA;OUTROS;PORTUGAL;12
MG;SAIDA;OUTROS;CUBA;1
MG;SAIDA;OUTROS;CHILE;2
MG;SAIDA;OUTROS;COLÔMBIA;2
MG;SAIDA;OUTROS;JAMAICA;1
MG;SAIDA;OUTROS;ÁFRICA DO SUL;1
MG;SAIDA;OUTROS;ALEMANHA;7
MG;SAIDA;OUTROS;AUSTRÁLIA;1
MG;SAIDA;OUTROS;BÉLGICA;1
MG;SAIDA;OUTROS;COLÔMBIA;3
MG;SAIDA;OUTROS;DINAMARCA;1
MG;SAIDA;OUTROS;EQUADOR;3
MG;SAIDA;OUTROS;ESPANHA;15
MG;SAIDA;OUTROS;ESTADOS UNIDOS;54
MG;SAIDA;OUTROS;FRANÇA;7
MG;SAIDA;OUTROS;ITÁLIA;39
MG;SAIDA;OUTROS;PAÍSES BAIXOS;3
MG;SAIDA;OUTROS;PORTUGAL;187
MG;SAIDA;OUTROS;REINO UNIDO;5
MG;SAIDA;OUTROS;SUÍÇA;3
MG;SAIDA;TEMPORÁRIO;ALEMANHA;1
MG;SAIDA;TEMPORÁRIO;BÉLGICA;4
MG;SAIDA;TEMPORÁRIO;CHILE;1
MG;SAIDA;TEMPORÁRIO;COLÔMBIA;5
MG;SAIDA;TEMPORÁRIO;COSTA RICA;4
MG;SAIDA;TEMPORÁRIO;CUBA;1
MG;SAIDA;TEMPORÁRIO;EQUADOR;1
MG;SAIDA;TEMPORÁRIO;ESTADOS UNIDOS;1
MG;SAIDA;TEMPORÁRIO;FRANÇA;5
MG;SAIDA;TEMPORÁRIO;ITÁLIA;2
MG;SAIDA;TEMPORÁRIO;PORTUGAL;2
MG;SAIDA;TEMPORÁRIO;REINO UNIDO;2
MG;SAIDA;TEMPORÁRIO;ÍNDIA;1
MG;SAIDA;OUTROS;BRASIL;20743
MS;ENTRADA;PERMANENTE;ALEMANHA;1
MS;ENTRADA;PERMANENTE;ARGENTINA;6
MS;ENTRADA;PERMANENTE;BANGLADESH;2
MS;ENTRADA;PERMANENTE;BOLÍVIA;563
MS;ENTRADA;PERMANENTE;CHILE;3
MS;ENTRADA;PERMANENTE;CHINA;2
MS;ENTRADA;PERMANENTE;COLÔMBIA;8
MS;ENTRADA;PERMANENTE;EQUADOR;1
MS;ENTRADA;PERMANENTE;ESTADOS UNIDOS;1
MS;ENTRADA;PERMANENTE;HAITI;1
MS;ENTRADA;PERMANENTE;PARAGUAI;82
MS;ENTRADA;PERMANENTE;PERU;12
MS;ENTRADA;PERMANENTE;PORTUGAL;2
MS;ENTRADA;PERMANENTE;VENEZUELA;2
MS;ENTRADA;VISITANTE;ALEMANHA;31
MS;ENTRADA;VISITANTE;ARGENTINA;54
MS;ENTRADA;VISITANTE;AUSTRÁLIA;2
MS;ENTRADA;VISITANTE;BANGLADESH;1
MS;ENTRADA;VISITANTE;BOLÍVIA;2230
MS;ENTRADA;VISITANTE;BÉLGICA;1
MS;ENTRADA;VISITANTE;CANADÁ;4
MS;ENTRADA;VISITANTE;CHILE;14
MS;ENTRADA;VISITANTE;CHINA;5
MS;ENTRADA;VISITANTE;COLÔMBIA;42
MS;ENTRADA;VISITANTE;COSTA DO MARFIM;1
MS;ENTRADA;VISITANTE;COSTA RICA;2
MS;ENTRADA;VISITANTE;CUBA;1
MS;ENTRADA;VISITANTE;DINAMARCA;3
MS;ENTRADA;VISITANTE;EQUADOR;10
MS;ENTRADA;VISITANTE;ESPANHA;17
MS;ENTRADA;VISITANTE;ESTADOS UNIDOS;9
MS;ENTRADA;VISITANTE;FRANÇA;30
MS;ENTRADA;VISITANTE;HONDURAS;1
MS;ENTRADA;VISITANTE;HUNGRIA;2
MS;ENTRADA;VISITANTE;ISRAEL;1
MS;ENTRADA;VISITANTE;ITÁLIA;2
MS;ENTRADA;VISITANTE;JAPÃO;10
MS;ENTRADA;VISITANTE;MÉXICO;52
MS;ENTRADA;VISITANTE;PANAMÁ;1
MS;ENTRADA;VISITANTE;PARAGUAI;1095
MS;ENTRADA;VISITANTE;PAÍSES BAIXOS;12
MS;ENTRADA;VISITANTE;PERU;35
MS;ENTRADA;VISITANTE;POLÔNIA;3
MS;ENTRADA;VISITANTE;REINO UNIDO;10
MS;ENTRADA;VISITANTE;REPÚBLICA TCHECA;1
MS;ENTRADA;VISITANTE;SUÉCIA;3
MS;ENTRADA;VISITANTE;SUÍÇA;10
MS;ENTRADA;VISITANTE;TURQUIA;1
MS;ENTRADA;VISITANTE;UCRÂNIA;2
MS;ENTRADA;VISITANTE;URUGUAI;10
MS;ENTRADA;VISITANTE;VENEZUELA;70
MS;ENTRADA;VISITANTE;ÁFRICA DO SUL;4
MS;ENTRADA;VISITANTE;BOLÍVIA;2
MS;ENTRADA;VISITANTE;BOLÍVIA;3
MS;ENTRADA;VISITANTE;PARAGUAI;1
MS;ENTRADA;OUTROS;PARAGUAI;1
MS;ENTRADA;OUTROS;CHINA;3
MS;ENTRADA;OUTROS;BRASIL;1
MS;ENTRADA;OUTROS;ARGENTINA;4
MS;ENTRADA;OUTROS;BOLÍVIA;1
MS;ENTRADA;OUTROS;BRASIL;4
MS;ENTRADA;OUTROS;PARAGUAI;8
MS;ENTRADA;OUTROS;URUGUAI;2
MS;ENTRADA;OUTROS;PARAGUAI;7
MS;ENTRADA;OUTROS;CUBA;4
MS;ENTRADA;TEMPORÁRIO;BOLÍVIA;4
MS;ENTRADA;TEMPORÁRIO;CHINA;1
MS;ENTRADA;TEMPORÁRIO;PARAGUAI;1
MS;ENTRADA;OUTROS;BRASIL;1336
MS;SAIDA;PERMANENTE;ALEMANHA;2
MS;SAIDA;PERMANENTE;ARGENTINA;7
MS;SAIDA;PERMANENTE;BOLÍVIA;536
MS;SAIDA;PERMANENTE;CHILE;3
MS;SAIDA;PERMANENTE;CHINA;1
MS;SAIDA;PERMANENTE;COLÔMBIA;4
MS;SAIDA;PERMANENTE;EQUADOR;1
MS;SAIDA;PERMANENTE;ESPANHA;1
MS;SAIDA;PERMANENTE;ESTADOS UNIDOS;1
MS;SAIDA;PERMANENTE;JAPÃO;1
MS;SAIDA;PERMANENTE;PARAGUAI;5
MS;SAIDA;PERMANENTE;PERU;16
MS;SAIDA;PERMANENTE;PORTUGAL;2
MS;SAIDA;PERMANENTE;TAIWAN;1
MS;SAIDA;PERMANENTE;VENEZUELA;5
MS;SAIDA;VISITANTE;ALEMANHA;10
MS;SAIDA;VISITANTE;ANDORRA;4
MS;SAIDA;VISITANTE;ARGENTINA;42
MS;SAIDA;VISITANTE;ARGÉLIA;1
MS;SAIDA;VISITANTE;AUSTRÁLIA;2
MS;SAIDA;VISITANTE;BANGLADESH;1
MS;SAIDA;VISITANTE;BOLÍVIA;1470
MS;SAIDA;VISITANTE;CANADÁ;4
MS;SAIDA;VISITANTE;CHILE;7
MS;SAIDA;VISITANTE;COLÔMBIA;43
MS;SAIDA;VISITANTE;CORÉIA DO SUL;1
MS;SAIDA;VISITANTE;COSTA RICA;3
MS;SAIDA;VISITANTE;CUBA;1
MS;SAIDA;VISITANTE;EQUADOR;2
MS;SAIDA;VISITANTE;ESPANHA;10
MS;SAIDA;VISITANTE;ESTADOS UNIDOS;2
MS;SAIDA;VISITANTE;FILIPINAS;1
MS;SAIDA;VISITANTE;FRANÇA;15
MS;SAIDA;VISITANTE;GUATEMALA;1
MS;SAIDA;VISITANTE;HAITI;1
MS;SAIDA;VISITANTE;HONDURAS;1
MS;SAIDA;VISITANTE;HUNGRIA;1
MS;SAIDA;VISITANTE;ISRAEL;4
MS;SAIDA;VISITANTE;ITÁLIA;4
MS;SAIDA;VISITANTE;JAPÃO;2
MS;SAIDA;VISITANTE;MÉXICO;33
MS;SAIDA;VISITANTE;NORUEGA;3
MS;SAIDA;VISITANTE;NOVA ZELÂNDIA;1
MS;SAIDA;VISITANTE;PANAMÁ;1
MS;SAIDA;VISITANTE;PARAGUAI;1196
MS;SAIDA;VISITANTE;PAÍSES BAIXOS;9
MS;SAIDA;VISITANTE;PERU;58
MS;SAIDA;VISITANTE;PORTUGAL;2
MS;SAIDA;VISITANTE;REINO UNIDO;1
MS;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;7
MS;SAIDA;VISITANTE;RÚSSIA;3
MS;SAIDA;VISITANTE;SUÉCIA;1
MS;SAIDA;VISITANTE;SUÍÇA;1
MS;SAIDA;VISITANTE;URUGUAI;2
MS;SAIDA;VISITANTE;VENEZUELA;7
MS;SAIDA;VISITANTE;BOLÍVIA;1
MS;SAIDA;VISITANTE;COLÔMBIA;1
MS;SAIDA;VISITANTE;MÉXICO;1
MS;SAIDA;VISITANTE;ALEMANHA;2
MS;SAIDA;VISITANTE;BOLÍVIA;9
MS;SAIDA;VISITANTE;COLÔMBIA;1
MS;SAIDA;VISITANTE;ESPANHA;3
MS;SAIDA;VISITANTE;JAPÃO;1
MS;SAIDA;VISITANTE;PARAGUAI;3
MS;SAIDA;VISITANTE;PAÍSES BAIXOS;2
MS;SAIDA;VISITANTE;PERU;1
MS;SAIDA;OUTROS;PARAGUAI;2
MS;SAIDA;OUTROS;ITÁLIA;1
MS;SAIDA;OUTROS;BRASIL;2
MS;SAIDA;OUTROS;ARGENTINA;1
MS;SAIDA;OUTROS;BOLÍVIA;1
MS;SAIDA;OUTROS;BRASIL;13
MS;SAIDA;OUTROS;PARAGUAI;10
MS;SAIDA;OUTROS;PARAGUAI;12
MS;SAIDA;OUTROS;CUBA;1
MS;SAIDA;OUTROS;ALEMANHA;1
MS;SAIDA;OUTROS;ESPANHA;1
MS;SAIDA;OUTROS;PERU;1
MS;SAIDA;TEMPORÁRIO;BOLÍVIA;3
MS;SAIDA;TEMPORÁRIO;FRANÇA;1
MS;SAIDA;TEMPORÁRIO;PARAGUAI;1
MS;SAIDA;OUTROS;BRASIL;1313
MT;ENTRADA;PERMANENTE;BOLÍVIA;5
MT;ENTRADA;PERMANENTE;COLÔMBIA;1
MT;ENTRADA;PERMANENTE;URUGUAI;1
MT;ENTRADA;VISITANTE;ALEMANHA;1
MT;ENTRADA;VISITANTE;BOLÍVIA;54
